"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","328","0.448345864661654","23","-2.23617247682098","14","4977","10","6","0.768225","0.00260000000000005","0.0033844251358652","0.83385","0.985","0.00200924251557163","0.894104958602963","4810.35850092352"
"1500","98","329","1.49161654135338","37","-2.00830260894942","20","4963","8","1","0.6716625","0.00335624999999995","0.0049969292613477","0.7288875","0.965","0.00161192826919202","0.856745844828746","4768.51184980822"
"1500","98","330","0.958245614035088","34","-2.20452055666736","20","4966","11","7","0.71755","0.003525","0.00491254964810815","0.7936","0.98","0.00221506242448651","0.861892583120205","4662.39424682917"
"1500","98","331","0.431015037593985","32","-2.44796960871719","23","4968","16","4","0.7932875","0.00118750000000001","0.00149693522209793","0.8377875","0.985","0.00322061191626409","0.907008434404102","4724.72403482259"
"1500","98","332","0.660852130325814","31","-2.30039968532425","20","4969","8","4","0.8197875","0.000762499999999999","0.000930119085738681","0.8514625","0.9725","0.00160998188770376","0.924509050433308","4761.4353483688"
"1500","98","333","0.48890977443609","27","-2.31384417101101","16","4973","7","8","0.8243875","0.00083124999999995","0.00100832436202629","0.85615","0.9775","0.00140760104564649","0.929903600236081","4828.96350580366"
"1500","98","334","0.727167919799499","34","-2.32526896318381","19","4966","12","1","0.7165625","0.00253749999999997","0.00354121238552111","0.7630375","0.9775","0.00241643173580346","0.869952128008394","4597.72573939275"
"1500","98","335","0.895137844611529","24","-1.94907860061851","20","4976","7","4","0.456175","0.11101875","0.243368772948978","0.8468625","0.9825","0.00140675241157556","0.727326426753908","4833.62808978553"
"1500","98","336","0.428609022556391","18","-2.07503350532339","10","4982","2","4","0.90755","0.000293749999999982","0.000323673626797401","0.9218375","0.9775","0.000401445202729827","0.974627844448816","4945.20795461997"
"1500","98","337","0.62281954887218","21","-2.03484204780102","13","4979","4","2","0.785225","0.002","0.00254704065713649","0.8339","0.97","0.000803374171520386","0.915174884786489","4801.5519326567"
"1500","98","338","0.60484962406015","29","-2.28862502302976","17","4971","10","4","0.7425125","0.00291249999999998","0.00392249288732511","0.8113125","0.975","0.0020116676725005","0.887087205853273","4770.33210071847"
"1500","98","339","0.320513784461153","20","-2.24248598175338","16","4980","8","6","0.8746125","0.000387499999999985","0.000443053352198814","0.8933125","0.9775","0.00160642570281125","0.957000459046495","4876.56454849498"
"1500","98","340","0.263621553884712","25","-2.41736922856489","17","4975","14","2","0.88855","0.000243749999999987","0.000274323335771748","0.9026875","0.9875","0.00281407035175879","0.95498939793099","4895.19879843218"
"1500","98","341","0.536654135338346","23","-2.17150764060439","12","4977","13","2","0.5991125","0.0366125","0.0611112270233054","0.8841125","0.9875","0.00261201527024312","0.801233695302962","4711.23635545846"
"1500","98","342","0.239548872180451","35","-2.59239720542803","13","4965","27","3","0.917","0.000193749999999993","0.000211286804798247","0.9313625","0.9925","0.0054380664652568","0.965072640765336","4910.84534259471"
"1500","98","343","0.673884711779449","36","-2.38837328141369","27","4964","9","15","0.651175","0.00314999999999999","0.00483740929857563","0.715575","0.995","0.00181305398871878","1","5000"
"1500","98","344","0.829548872180451","25","-2.03124481754463","18","4975","4","4","0.6122625","0.00775625000000002","0.0126681774565648","0.701675","0.97","0.000804020100502513","0.806434641306375","4453.28704147686"
"1500","98","345","0.158972431077694","14","-2.16518741185357","11","4986","7","3","0.9218","0.000199999999999978","0.000216966804078952","0.9362","0.985","0.00140393100681909","0.974884075380065","4910.21047261079"
"1500","98","346","0.632606516290727","41","-2.48159501312926","17","4959","19","6","0.88855","0.000243749999999987","0.000274323335771748","0.9026875","0.975","0.00383141762452107","0.96694351064531","4931.09789730407"
"1500","98","347","0.518333333333333","24","-2.21524476341267","15","4976","2","5","0.824275","0.00071874999999999","0.000871978405265221","0.8469625","0.9775","0.000401929260450161","0.930093776641091","4838.01261066299"
"1500","98","348","0.342882205513784","14","-1.96333862311411","12","4986","3","3","0.860975","0.00071874999999999","0.000834809373094446","0.8934375","0.9825","0.000601684717208183","0.944948590123072","4862.05551228125"
"1500","98","349","0.365363408521303","22","-2.26867942823722","18","4978","5","4","0.7671625","0.00153749999999997","0.00200413862773528","0.8152875","0.9675","0.00100441944556047","0.907331539275147","4713.83858162295"
"1500","98","350","0.242568922305764","15","-2.12170433518546","12","4985","6","2","0.9028125","0.000312500000000049","0.000346140533056475","0.9218125","0.9825","0.00120361083249749","0.967284623773173","4942.61293945059"
"1500","98","351","0.704699248120301","32","-2.29712680081839","22","4968","6","5","0.6240875","0.00393125000000005","0.00629919682736804","0.6792125","0.98","0.00120772946859903","0.816952868103763","4464.14707839658"
"1500","98","352","0.57718045112782","26","-2.23130094730926","13","4974","6","2","0.785225","0.002","0.00254704065713649","0.8339","0.97","0.00120627261761158","0.915174884786489","4800.22636458083"
"1500","98","353","0.348771929824561","36","-2.54988268681475","21","4964","15","10","0.828625","0.000524999999999998","0.000633579725448783","0.846825","0.9925","0.00302175664786463","0.919649899498766","4780.26883444012"
"1500","98","354","0.533709273182957","37","-2.47272876619155","21","4963","19","3","0.780675","0.00186874999999997","0.00239376180869116","0.8468625","0.985","0.00382832963933105","0.897456762377133","4684.78534247814"
"1500","98","355","0.416240601503759","24","-2.28736075424323","12","4976","6","1","0.8934","0.000375000000000014","0.000419744795164556","0.9123","0.9875","0.00120578778135048","0.94770931054424","4853.20643834736"
