"alpha","spec","ID","avg.pi"
"1500","98","578","5.55950789155325e-05"
"1500","98","579","0.000107881225367881"
"1500","98","580","8.37736469599684e-05"
"1500","98","581","0.00018012875758109"
"1500","98","582","7.43356691388403e-05"
"1500","98","583","0.000255950939561346"
"1500","98","584","5.27398712825272e-05"
"1500","98","585","0.000182394874964968"
"1500","98","586","8.87245118196572e-05"
"1500","98","587","9.81624896407853e-05"
"1500","98","588","5.75152624509864e-05"
"1500","98","589","6.25262897190967e-05"
"1500","98","590","0.000184563228435161"
"1500","98","591","7.01167802482802e-05"
"1500","98","592","0.000197099570289998"
"1500","98","593","0.000114829983540568"
"1500","98","594","0.000168662805242753"
"1500","98","595","4.95888651414493e-05"
"1500","98","596","0.000139629429645328"
"1500","98","597","0.000121816343218518"
"1500","98","598","4.53474153477312e-05"
"1500","98","599","0.000107422487003666"
"1500","98","600","9.65556519825268e-05"
"1500","98","601","0.000112992523316693"
"1500","98","602","0.00016501295246518"
"1500","98","603","6.65321034131638e-05"
"1500","98","604","0.000136348071619336"
"1500","98","605","9.1151062292659e-05"
"1500","98","606","7.32226645830419e-05"
"1500","98","607","0.000120675764225527"
"1500","98","608","0.000118587627299896"
"1500","98","609","0.00012326525455467"
"1500","98","610","8.55534515424388e-05"
"1500","98","611","0.000136485943805302"
"1500","98","612","8.20941130582006e-05"
"1500","98","613","0.000152431488804026"
"1500","98","614","0.000136606268622145"
"1500","98","615","9.4111554140402e-05"
"1500","98","616","0.000131103915018593"
"1500","98","617","0.000184377727675861"
"1500","98","618","7.84091655423817e-05"
"1500","98","619","0.000140358898847439"
"1500","98","620","0.000149310563867159"
"1500","98","621","4.35425430950852e-05"
"1500","98","622","0.000113493876720206"
"1500","98","623","0.000171267336174002"
"1500","98","624","0.000102042964983974"
"1500","98","625","5.07394712025112e-05"
"1500","98","626","9.96214280450075e-05"
"1500","98","627","8.9915226153e-05"
"1500","98","628","0.000280477148061191"
"1500","98","629","0.000163526439623764"
"1500","98","630","0.000184623390843582"
"1500","98","631","8.99102126189649e-05"
"1500","98","632","0.000159104502604782"
"1500","98","633","0.000134307563267039"
"1500","98","634","5.86357873078375e-05"
"1500","98","635","0.00026708098511933"
"1500","98","636","9.05745058786193e-05"
"1500","98","637","9.41667030147884e-05"
"1500","98","638","1.99087436534926e-05"
"1500","98","639","0.000106141529057691"
"1500","98","640","7.16584419640821e-05"
"1500","98","641","0.000145608068982217"
"1500","98","642","4.16424136957717e-05"
"1500","98","643","0.000124280495196784"
"1500","98","644","0.000124398313246609"
"1500","98","645","0.000217236429742089"
"1500","98","646","6.83169215296693e-05"
"1500","98","647","6.0340388879781e-05"
"1500","98","648","8.00185099676577e-05"
"1500","98","649","0.00010284011689556"
"1500","98","650","0.000150769502271382"
"1500","98","651","6.84472734145827e-05"
"1500","98","652","0.000130539892439641"
"1500","98","653","9.658322641972e-05"
"1500","98","654","4.4693149156147e-05"
"1500","98","655","7.80331504897471e-05"
"1500","98","656","3.99077309196175e-05"
"1500","98","657","9.14869690730126e-05"
"1500","98","658","0.000197114610892103"
"1500","98","659","7.63385759858739e-05"
"1500","98","660","7.53985383542874e-05"
"1500","98","661","3.55459563090563e-05"
"1500","98","662","0.00010490819968505"
"1500","98","663","0.000168632724038542"
"1500","98","664","9.77162851116589e-05"
"1500","98","665","0.000101797301816253"
"1500","98","666","0.000122305162786943"
"1500","98","667","0.000156509998741603"
"1500","98","668","0.000235430544755568"
"1500","98","669","7.8953133985193e-05"
"1500","98","670","0.0001296349495463"
"1500","98","671","0.000105685297460495"
"1500","98","672","6.53514161478912e-05"
"1500","98","673","8.2304681487676e-05"
"1500","98","674","0.000124972362893631"
"1500","98","675","5.63997511281705e-05"
"1500","98","676","8.42775071304988e-05"
"1500","98","677","7.84091655423817e-05"
"1500","98","678","5.94755542587214e-05"
"1500","98","679","0.000159074421400571"
"1500","98","680","0.000164559227635001"
"1500","98","681","0.000121079353715355"
"1500","98","682","0.000127115648693649"
"1500","98","683","8.87395524217625e-05"
"1500","98","684","5.31484743063901e-05"
"1500","98","685","8.67892876820978e-05"
"1500","98","686","0.000111623828525104"
"1500","98","687","0.000115399019653555"
"1500","98","688","0.000159655991348646"
"1500","98","689","0.00020307570285987"
"1500","98","690","8.02340919311682e-05"
"1500","98","691","0.000297518150246591"
"1500","98","692","0.000121881519160975"
"1500","98","693","0.000120470209330087"
"1500","98","694","0.000182374820828827"
"1500","98","695","0.000165717353997115"
"1500","98","696","0.000127005350944876"
"1500","98","697","9.76034805958685e-05"
"1500","98","698","0.000166582188618175"
"1500","98","699","0.000105499796701195"
"1500","98","700","0.000118484849852176"
"1500","98","701","9.35650789305731e-05"
"1500","98","702","0.000149308057100142"
"1500","98","703","3.27809922886833e-05"
"1500","98","704","0.000147312670554161"
"1500","98","705","0.000142863159097985"
"1500","98","706","0.000150589015046117"
"1500","98","707","0.000119763301031134"
"1500","98","708","9.33269360639045e-05"
"1500","98","709","0.000112177824035985"
"1500","98","710","0.000109132102109645"
"1500","98","711","8.64859688729726e-05"
"1500","98","712","0.000121330030417111"
"1500","98","713","0.000139373739409536"
"1500","98","714","6.27794731878707e-05"
"1500","98","715","0.000152559333921922"
"1500","98","716","0.000149631430045408"
"1500","98","717","4.06221595196232e-05"
"1500","98","718","0.0001319612293386"
"1500","98","719","4.37731656607011e-05"
"1500","98","720","9.27152849116189e-05"
"1500","98","721","0.00013254781282071"
"1500","98","722","7.30923126981286e-05"
"1500","98","723","0.000115351391080221"
"1500","98","724","0.000107618014831036"
"1500","98","725","6.00947257120597e-05"
"1500","98","726","3.77168165462666e-05"
"1500","98","727","0.000141090874816567"
"1500","98","728","0.00011128792174475"
"1500","98","729","0.000190308738439417"
"1500","98","730","0.000133392593305629"
"1500","98","731","5.69637737071224e-05"
"1500","98","732","0.000389310944895746"
"1500","98","733","9.43146022688247e-05"
"1500","98","734","2.5924984495646e-05"
"1500","98","735","7.64438602006116e-05"
"1500","98","736","8.11540754266141e-05"
"1500","98","737","0.000140118249213753"
